,genre,songName,artistName,imageURL,songURL,lyricsURL
5984,Country,Drinking Alone,Carrie Underwood,https://i.scdn.co/image/ab67616d0000485121ecee777479b876967e8005,,https://genius.com/Carrie-Underwood-Drinking-Alone-lyrics
5985,Country,Heartache Medication,Jon Pardi,https://i.scdn.co/image/ab67616d0000485127db6023fde45d55eca588ce,,https://genius.com/Jon-Pardi-Heartache-Medication-lyrics
5986,Country,Slow Burn,Kacey Musgraves,https://i.scdn.co/image/ab67616d000048512e35d25eb7288830d5540484,,https://genius.com/Kacey-Musgraves-Slow-Burn-lyrics
5987,Country,2016,Sam Hunt,https://i.scdn.co/image/ab67616d00004851b5529363386deb522a4f586c,,https://genius.com/Sam-Hunt-2016-lyrics
5988,Country,Down For It,Willie Jones,https://i.scdn.co/image/ab67616d00004851ebe266f2c554de7f4105443e,https://p.scdn.co/mp3-preview/90e02092f245d11e4fbab9e89dab76f3c77ea252?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Willie-Jones-Down-For-It-lyrics
5989,Country,After A Few,Travis Denning,https://i.scdn.co/image/ab67616d0000485157d2da97d9db68e666377956,,https://genius.com/Travis-Denning-After-A-Few-lyrics
5990,Country,Hotel Key,Old Dominion,https://i.scdn.co/image/ab67616d00004851d25f1f1f93036cc3b5abf4e8,https://p.scdn.co/mp3-preview/9846ea6520f40b1fe001f884fcae59a7467329fa?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Old-Dominion-Hotel-Key-lyrics
5991,Country,What If I Never Get Over You,Lady Antebellum,https://i.scdn.co/image/ab67616d00004851496c33c57bb7ac0b7593a108,,https://genius.com/Lady-Antebellum-What-If-I-Never-Get-Over-You-lyrics
5992,Country,Golden Hour,Kacey Musgraves,https://i.scdn.co/image/ab67616d000048512e35d25eb7288830d5540484,,https://genius.com/Kacey-Musgraves-Golden-Hour-lyrics
5993,Country,Knockin' Boots,Luke Bryan,https://i.scdn.co/image/ab67616d00004851f40b427040108cfcb1503800,,https://genius.com/Luke-Bryan-Knockin-Boots-lyrics
5994,Country,Slow Dance In A Parking Lot,Jordan Davis,https://i.scdn.co/image/ab67616d00004851180c16bc7da38e56f25c3d31,,https://genius.com/Jordan-Davis-Slow-Dance-In-A-Parking-Lot-lyrics
5995,Country,Catch,Brett Young,https://i.scdn.co/image/ab67616d00004851720de70fda3ffbd62db799a1,,https://genius.com/Brett-Young-Catch-lyrics
5996,Country,Daydream,The Buckleys,https://i.scdn.co/image/ab67616d000048513cb05139ebc599aa5619cf7d,,https://genius.com/The-Buckleys-Daydream-lyrics
5997,Country,Nothing Left To Win,Adam Eckersley & Brooke McClymont,https://i.scdn.co/image/ab67616d00004851a34e7499c9296be861ef6c37,,https://genius.com/Adam-Eckersley--Brooke-McClymont-Nothing-Left-To-Win-lyrics
5998,Country,This Is How We Roll,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851b908d0a877b7169921ff0934,,https://genius.com/Florida-Georgia-Line-This-Is-How-We-Roll-lyrics
5999,Country,Ready Set Roll,Chase Rice,https://i.scdn.co/image/ab67616d0000485189d1e964e6e5ded82be4ce86,,https://genius.com/Chase-Rice-Ready-Set-Roll-lyrics
6000,Country,Barefoot Blue Jean Night,Jake Owen,https://i.scdn.co/image/ab67616d00004851d3b977f92e5887257ed1a455,https://p.scdn.co/mp3-preview/aeb8ce403e1279ff2db9b391577b51de4f2f3c32?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Jake-Owen-Barefoot-Blue-Jean-Night-lyrics
6001,Country,Country Girl (Shake It For Me),Luke Bryan,https://i.scdn.co/image/ab67616d00004851b9e05b0be97dd9b2f79fb29e,,https://genius.com/Luke-Bryan-Country-Girl-lyrics
6002,Country,How Country Feels,Randy Houser,https://i.scdn.co/image/ab67616d000048510b1e418d54cfedc38b5e3c27,,https://genius.com/Randy-Houser-How-Country-Feels-lyrics
6003,Country,That's My Kind Of Night,Luke Bryan,https://i.scdn.co/image/ab67616d0000485116fce2616744168b30462991,,https://genius.com/Luke-Bryan-Thats-My-Kind-Of-Night-lyrics
6004,Country,Cruise,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851b46b1f273b82dd649e306858,,https://genius.com/Florida-Georgia-Line-Cruise-lyrics
6005,Country,Round Here,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851f5601676db551cb2a09e70a0,,https://genius.com/Florida-Georgia-Line-Round-Here-lyrics
6006,Country,Runnin' Outta Moonlight,Randy Houser,https://i.scdn.co/image/ab67616d000048517e3121db29f39ae195899e4b,,https://genius.com/Randy-Houser-Runnin-Outta-Moonlight-lyrics
6007,Country,Little Bit Of Everything,Keith Urban,https://i.scdn.co/image/ab67616d0000485174230bd8c139b2509758e9d9,,https://genius.com/Keith-Urban-Little-Bit-Of-Everything-lyrics
6008,Country,Anywhere With You,Jake Owen,https://i.scdn.co/image/ab67616d00004851d3b977f92e5887257ed1a455,https://p.scdn.co/mp3-preview/236b37cf5a9ec18cd1d4fa54a16964d0ea90aaf1?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Jake-Owen-Anywhere-With-You-lyrics
6009,Country,It Goes Like This,Thomas Rhett,https://i.scdn.co/image/ab67616d000048514c646cc4923fdf2015503740,,https://genius.com/Thomas-Rhett-It-Goes-Like-This-lyrics
6010,Country,Keepin' It Country,Jake Owen,https://i.scdn.co/image/ab67616d00004851d3b977f92e5887257ed1a455,https://p.scdn.co/mp3-preview/fd2c4c560d097d079ed0b347743afa8f13402670?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Jake-Owen-Keepin-It-Country-lyrics
6011,Country,Get Your Shine On,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851f5601676db551cb2a09e70a0,,https://genius.com/Florida-Georgia-Line-Get-Your-Shine-On-lyrics
6012,Country,Take A Back Road,Rodney Atkins,https://i.scdn.co/image/ab67616d000048513493a7129a9bd22b19113f9e,,https://genius.com/Rodney-Atkins-Take-A-Back-Road-lyrics
6013,Country,Stay,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851f5601676db551cb2a09e70a0,,https://genius.com/Florida-Georgia-Line-Stay-lyrics
6014,Country,Here's To The Good Times,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851f5601676db551cb2a09e70a0,,https://genius.com/Florida-Georgia-Line-Heres-To-The-Good-Times-lyrics
6015,Country,Drink to That All Night,Jerrod Niemann,https://i.scdn.co/image/ab67616d00004851e04c24c3a2359c8d16a00c46,,https://genius.com/Jerrod-Niemann-Drink-to-That-All-Night-lyrics
6016,Country,Play It Again,Luke Bryan,https://i.scdn.co/image/ab67616d0000485116fce2616744168b30462991,,https://genius.com/Luke-Bryan-Play-It-Again-lyrics
6017,Country,"Dayum, Baby",Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851f5601676db551cb2a09e70a0,,https://genius.com/Florida-Georgia-Line-Dayum-Baby-lyrics
6018,Country,We Are Tonight,Billy Currington,https://i.scdn.co/image/ab67616d00004851abab2f66eb55c055a7fd1941,,https://genius.com/Billy-Currington-We-Are-Tonight-lyrics
6019,Country,Hey Girl,Billy Currington,https://i.scdn.co/image/ab67616d00004851abab2f66eb55c055a7fd1941,,https://genius.com/Billy-Currington-Hey-Girl-lyrics
6020,Country,Helluva Life,Frankie Ballard,https://i.scdn.co/image/ab67616d0000485167f061c0c094b018aea7f17b,,https://genius.com/Frankie-Ballard-Helluva-Life-lyrics
6021,Country,Lettin' The Night Roll,Justin Moore,https://i.scdn.co/image/ab67616d0000485152cefe70936d387a5acbd276,,https://genius.com/Justin-Moore-Lettin-The-Night-Roll-lyrics
6022,Country,Whatever She's Got,David Nail,https://i.scdn.co/image/ab67616d0000485164fbf9c19ea24112450ab6ac,,https://genius.com/David-Nail-Whatever-Shes-Got-lyrics
6023,Country,Chicken Fried,Zac Brown Band,https://i.scdn.co/image/ab67616d000048513f6f4ab78c05dfdfcc37a205,,https://genius.com/Zac-Brown-Band-Chicken-Fried-lyrics
6024,Country,Toes,Zac Brown Band,https://i.scdn.co/image/ab67616d000048513f6f4ab78c05dfdfcc37a205,,https://genius.com/Zac-Brown-Band-Toes-lyrics
6025,Country,Beachin',Jake Owen,https://i.scdn.co/image/ab67616d000048517a1cb3fa39a383468d5cadfc,https://p.scdn.co/mp3-preview/358148ecc21e6e56b9ea83af147609dbaa143595?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Jake-Owen-Beachin-lyrics
6026,Country,How She Rolls,Chase Rice,https://i.scdn.co/image/ab67616d0000485189d1e964e6e5ded82be4ce86,,https://genius.com/Chase-Rice-How-She-Rolls-lyrics
6027,Country,Yeah,Joe Nichols,https://i.scdn.co/image/ab67616d00004851e6a76813e5041774d3487a8a,,https://genius.com/Joe-Nichols-Yeah-lyrics
6028,Country,Chillin' It,Cole Swindell,https://i.scdn.co/image/ab67616d000048514f239e3ce20b8e350244e84a,https://p.scdn.co/mp3-preview/a13836cea77359999c694eacba933b3b935a8704?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Cole-Swindell-Chillin-It-lyrics
6029,Country,Beat of the Music,Brett Eldredge,https://i.scdn.co/image/ab67616d0000485152cf9f626e672ceca9b7c6f8,https://p.scdn.co/mp3-preview/2990273cbb8dc08999c4c73e286c5f654e3bc561?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Brett-Eldredge-Beat-of-the-Music-lyrics
6030,Country,Leave The Night On,Sam Hunt,https://i.scdn.co/image/ab67616d000048510d125be8c4c56c38d346f4c1,,https://genius.com/Sam-Hunt-Leave-The-Night-On-lyrics
6031,Country,Get Me Some Of That,Thomas Rhett,https://i.scdn.co/image/ab67616d00004851773dd1a2c1e8b1475810e4be,,https://genius.com/Thomas-Rhett-Get-Me-Some-Of-That-lyrics
6032,Country,Drunk On A Plane,Dierks Bentley,https://i.scdn.co/image/ab67616d000048512fbffba1f6cce197ece58ea6,,https://genius.com/Dierks-Bentley-Drunk-On-A-Plane-lyrics
6033,Country,Sunshine & Whiskey,Frankie Ballard,https://i.scdn.co/image/ab67616d0000485167f061c0c094b018aea7f17b,,https://genius.com/Frankie-Ballard-Sunshine--Whiskey-lyrics
6034,Country,Up All Night,Jon Pardi,https://i.scdn.co/image/ab67616d00004851c94c2074c5b0e3ea1357d649,,https://genius.com/Jon-Pardi-Up-All-Night-lyrics
6035,Country,Friday Night,Eric Paslay,https://i.scdn.co/image/ab67616d00004851f1440b7336c8150ab9765834,,https://genius.com/Eric-Paslay-Friday-Night-lyrics
6036,Country,Don't Ya,Brett Eldredge,https://i.scdn.co/image/ab67616d0000485152cf9f626e672ceca9b7c6f8,https://p.scdn.co/mp3-preview/e021dff355e789913a29a238fe9553cdec277d2f?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Brett-Eldredge-Dont-Ya-lyrics
6037,Country,Sun Daze,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851bd332d2928aa8876d1994051,,https://genius.com/Florida-Georgia-Line-Sun-Daze-lyrics
6038,Country,Close Your Eyes,Parmalee,https://i.scdn.co/image/ab67616d000048511083ecb57ef059843d33b584,,https://genius.com/Parmalee-Close-Your-Eyes-lyrics
6039,Country,Love You Like That,Canaan Smith,https://i.scdn.co/image/ab67616d00004851489aad6b8e90bd5f74f64b62,,https://genius.com/Canaan-Smith-Love-You-Like-That-lyrics
6040,Country,Make Me Wanna,Thomas Rhett,https://i.scdn.co/image/ab67616d00004851773dd1a2c1e8b1475810e4be,,https://genius.com/Thomas-Rhett-Make-Me-Wanna-lyrics
6041,Country,I See You,Luke Bryan,https://i.scdn.co/image/ab67616d0000485114e01142484d0c748f728c20,,https://genius.com/Luke-Bryan-I-See-You-lyrics
6042,Country,Raise 'Em Up,Keith Urban,https://i.scdn.co/image/ab67616d00004851a833177ea08ee31b918ba6cb,,https://genius.com/Keith-Urban-Raise-Em-Up-lyrics
6043,Country,Lay It On Me,Dylan Scott,https://i.scdn.co/image/ab67616d00004851e8b85bae8e6a2e5edcf32230,,https://genius.com/Dylan-Scott-Lay-It-On-Me-lyrics
6044,Country,Don't It,Billy Currington,https://i.scdn.co/image/ab67616d000048512b5a27787c4d9e65d63b692f,,https://genius.com/Billy-Currington-Dont-It-lyrics
6045,Country,Say You Do,Dierks Bentley,https://i.scdn.co/image/ab67616d000048514e527b25f0002bf1febb6846,,https://genius.com/Dierks-Bentley-Say-You-Do-lyrics
6046,Country,Close Your Eyes,Parmalee,https://i.scdn.co/image/ab67616d000048511083ecb57ef059843d33b584,,https://genius.com/Parmalee-Close-Your-Eyes-lyrics
6047,Country,Sippin’ On Fire,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851bd332d2928aa8876d1994051,,https://genius.com/Florida-Georgia-Line-Sippin’-On-Fire-lyrics
6048,Country,Where It's At,Dustin Lynch,https://i.scdn.co/image/ab67616d000048515a4fa661d515ad915d4bce29,,https://genius.com/Dustin-Lynch-Where-Its-At-lyrics
6049,Country,Homegrown,Zac Brown Band,https://i.scdn.co/image/ab67616d0000485110d66994f7d7ac854d5f0bfc,,https://genius.com/Zac-Brown-Band-Homegrown-lyrics
6050,Country,American Kids,Kenny Chesney,https://i.scdn.co/image/ab67616d0000485111da6c91ff151d08390f030b,,https://genius.com/Kenny-Chesney-American-Kids-lyrics
6051,Country,Gonna Wanna Tonight,Chase Rice,https://i.scdn.co/image/ab67616d00004851eb22a030e6dc0b1174b0449a,,https://genius.com/Chase-Rice-Gonna-Wanna-Tonight-lyrics
6052,Country,Raised by a Good Time,Steven Lee Olsen,https://i.scdn.co/image/ab67616d00004851d7c3a7f190e860cdc77f00f6,https://p.scdn.co/mp3-preview/d351aec61581fff428107673a5e17d91cf712d25?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Steven-Lee-Olsen-Raised-by-a-Good-Time-lyrics
6053,Country,Hard to Be Cool,Joe Nichols,https://i.scdn.co/image/ab67616d00004851e6a76813e5041774d3487a8a,,https://genius.com/Joe-Nichols-Hard-to-Be-Cool-lyrics
6054,Country,Young & Crazy,Frankie Ballard,https://i.scdn.co/image/ab67616d0000485167f061c0c094b018aea7f17b,,https://genius.com/Frankie-Ballard-Young--Crazy-lyrics
6055,Country,House Party,Sam Hunt,https://i.scdn.co/image/ab67616d000048519e6b694939f7495f67a0de33,,https://genius.com/Sam-Hunt-House-Party-lyrics
6056,Country,Real Life,Jake Owen,https://i.scdn.co/image/ab67616d0000485179f873ad06aba6fb126e8b8f,https://p.scdn.co/mp3-preview/2cad4cf43b6d7b218dc83206f1e11a9e21cf3edb?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Jake-Owen-Real-Life-lyrics
6057,Country,Love Me Like You Mean It,Kelsea Ballerini,https://i.scdn.co/image/ab67616d000048517cc5cee7a9cce28c932661c8,https://p.scdn.co/mp3-preview/7b23fa8c69cd28ae43875971b45a93043c1f9e46?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Kelsea-Ballerini-Love-Me-Like-You-Mean-It-lyrics
6058,Country,Hell Of A Night,Dustin Lynch,https://i.scdn.co/image/ab67616d000048515a4fa661d515ad915d4bce29,,https://genius.com/Dustin-Lynch-Hell-Of-A-Night-lyrics
6059,Country,Anything Goes,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851bd332d2928aa8876d1994051,,https://genius.com/Florida-Georgia-Line-Anything-Goes-lyrics
6060,Country,Crash and Burn,Thomas Rhett,https://i.scdn.co/image/ab67616d000048517f0e7711faaa448a8ca6020c,,https://genius.com/Thomas-Rhett-Crash-and-Burn-lyrics
6061,Country,Kick The Dust Up,Luke Bryan,https://i.scdn.co/image/ab67616d00004851545395a9475436d3bc773835,,https://genius.com/Luke-Bryan-Kick-The-Dust-Up-lyrics
6062,Country,I'm Comin' Over,Chris Young,https://i.scdn.co/image/ab67616d00004851a6cdb03fb473cad2000e7342,,https://genius.com/Chris-Young-Im-Comin-Over-lyrics
6063,Country,Let Me See Ya Girl,Cole Swindell,https://i.scdn.co/image/ab67616d000048514f239e3ce20b8e350244e84a,https://p.scdn.co/mp3-preview/85aa6debfa7b6bd6f1dbbf5490de8177d6617b59?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Cole-Swindell-Let-Me-See-Ya-Girl-lyrics
6064,Country,Already Callin' You Mine,Parmalee,https://i.scdn.co/image/ab67616d000048511083ecb57ef059843d33b584,,https://genius.com/Parmalee-Already-Callin-You-Mine-lyrics
6065,Country,Gonna,Blake Shelton,https://i.scdn.co/image/ab67616d000048511eae4b4bee84c621dff76b32,https://p.scdn.co/mp3-preview/572a6c01eb9a01e03596176f428ef32751c23b6c?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Blake-Shelton-Gonna-lyrics
6066,Country,Night's On Fire,David Nail,https://i.scdn.co/image/ab67616d000048511dee2a640047f981ac390179,,https://genius.com/David-Nail-Nights-On-Fire-lyrics
6067,Country,Break Up In A Small Town,Sam Hunt,https://i.scdn.co/image/ab67616d000048519e6b694939f7495f67a0de33,,https://genius.com/Sam-Hunt-Break-Up-In-A-Small-Town-lyrics
6068,Country,Backroad Song,Granger Smith,https://i.scdn.co/image/ab67616d000048510900e27dd86e50aa5bca6709,,https://genius.com/Granger-Smith-Backroad-Song-lyrics
6069,Country,Break Up with Him,Old Dominion,https://i.scdn.co/image/ab67616d00004851c714fa2b4df54da3ee40b80b,,https://genius.com/Old-Dominion-Break-Up-with-Him-lyrics
6070,Country,Die A Happy Man,Thomas Rhett,https://i.scdn.co/image/ab67616d00004851f00a1acf866539632b187ea0,,https://genius.com/Thomas-Rhett-Die-A-Happy-Man-lyrics
6071,Country,I Love This Life,LOCASH,https://i.scdn.co/image/ab67616d000048519e66e2068c1bc547f4cc236d,,https://genius.com/LOCASH-I-Love-This-Life-lyrics
6072,Country,Lose My Mind,Brett Eldredge,https://i.scdn.co/image/ab67616d00004851eda8eb90ed3009800c05f0f0,https://p.scdn.co/mp3-preview/f3055d16d272bd34a32689b57ba97c82902948fe?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Brett-Eldredge-Lose-My-Mind-lyrics
6073,Country,Confession,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851bd332d2928aa8876d1994051,,https://genius.com/Florida-Georgia-Line-Confession-lyrics
6074,Country,Little Bit of You,Chase Bryant,https://i.scdn.co/image/ab67616d000048514d986b00e1fa51343971cee0,,https://genius.com/Chase-Bryant-Little-Bit-of-You-lyrics
6075,Country,Drunk on Your Love,Brett Eldredge,https://i.scdn.co/image/ab67616d00004851e40ae483c96a0a228055722d,https://p.scdn.co/mp3-preview/e4c9a61acbaed8f2935ca58d652873980692797e?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Brett-Eldredge-Drunk-on-Your-Love-lyrics
6076,Country,I Like The Sound Of That,Rascal Flatts,https://i.scdn.co/image/ab67616d0000485143fd2276b86d3909fbe4eb24,,https://genius.com/Rascal-Flatts-I-Like-The-Sound-Of-That-lyrics
6077,Country,Snapback,Old Dominion,https://i.scdn.co/image/ab67616d0000485111555c764bf04f09d6cbc117,https://p.scdn.co/mp3-preview/90d62842606921009e293ab13f2d52555b5d63f1?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Old-Dominion-Snapback-lyrics
6078,Country,T-Shirt,Thomas Rhett,https://i.scdn.co/image/ab67616d00004851b6404df68d36ef933c437b59,,https://genius.com/Thomas-Rhett-TShirt-lyrics
6079,Country,Came Here to Forget,Blake Shelton,https://i.scdn.co/image/ab67616d00004851827b5a73768a24c0deb10d2d,,https://genius.com/Blake-Shelton-Came-Here-to-Forget-lyrics
6080,Country,American Country Love Song,Jake Owen,https://i.scdn.co/image/ab67616d00004851ff7ca63b7c2ec5992aa63888,,https://genius.com/Jake-Owen-American-Country-Love-Song-lyrics
6081,Country,Make You Miss Me,Sam Hunt,https://i.scdn.co/image/ab67616d000048519e6b694939f7495f67a0de33,,https://genius.com/Sam-Hunt-Make-You-Miss-Me-lyrics
6082,Country,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,https://i.scdn.co/image/ab67616d0000485142c09a4344af54e556f43080,,https://genius.com/Luke-Bryan-Huntin-Fishin-And-Lovin-Every-Day-lyrics
6083,Country,I Don't Dance,Lee Brice,https://i.scdn.co/image/ab67616d00004851e4d79c56c88a996b4d64d099,https://p.scdn.co/mp3-preview/a0d6e87cdd31bee0e5c90513aeab6fdf23269fc5?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Lee-Brice-I-Dont-Dance-lyrics
6084,Country,Somewhere On A Beach,Dierks Bentley,https://i.scdn.co/image/ab67616d00004851e22b67a64194d15c50308f4a,,https://genius.com/Dierks-Bentley-Somewhere-On-A-Beach-lyrics
6085,Country,H.O.L.Y.,Florida Georgia Line,https://i.scdn.co/image/ab67616d00004851cf2a0a20bf81585aebef28fa,,https://genius.com/Florida-Georgia-Line-HOLY-lyrics
6086,Country,Song for Another Time,Old Dominion,https://i.scdn.co/image/ab67616d0000485111555c764bf04f09d6cbc117,https://p.scdn.co/mp3-preview/f5ac63c76639b1d777d6a6d4e6aaec60abebe322?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Old-Dominion-Song-for-Another-Time-lyrics
6087,Country,Rock On,Tucker Beathard,https://i.scdn.co/image/ab67616d00004851d3643609c217391b94ab1727,,https://genius.com/Tucker-Beathard-Rock-On-lyrics
6088,Country,Wanna Be That Song,Brett Eldredge,https://i.scdn.co/image/ab67616d00004851e40ae483c96a0a228055722d,https://p.scdn.co/mp3-preview/d48c1ac6b1684169e5204e5bc3545c0791191be1?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Brett-Eldredge-Wanna-Be-That-Song-lyrics
6089,Country,Stay A Little Longer,Brothers Osborne,https://i.scdn.co/image/ab67616d00004851c491a6e63e04413fa0933063,,https://genius.com/Brothers-Osborne-Stay-A-Little-Longer-lyrics
6090,Country,Humble And Kind,Tim McGraw,https://i.scdn.co/image/ab67616d000048515ea0281987ca2d76f6226df7,,https://genius.com/Tim-McGraw-Humble-And-Kind-lyrics
6091,Country,I Know Somebody,LOCASH,https://i.scdn.co/image/ab67616d000048519ad4ec7c0d2b9355e5dae6a1,,https://genius.com/LOCASH-I-Know-Somebody-lyrics
6092,Country,She's Got a Way with Words,Blake Shelton,https://i.scdn.co/image/ab67616d00004851cd822154e0369fa0d46431b9,https://p.scdn.co/mp3-preview/cfd5d54100cee99678216172673479c896bca1cf?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Blake-Shelton-Shes-Got-a-Way-with-Words-lyrics
6093,Country,Wasted Time,Keith Urban,https://i.scdn.co/image/ab67616d000048518dd8c3bc84629573c129dca6,,https://genius.com/Keith-Urban-Wasted-Time-lyrics
6094,Country,Different For Girls,Dierks Bentley,https://i.scdn.co/image/ab67616d00004851f8a95a8d62d176681c0472c9,,https://genius.com/Dierks-Bentley-Different-For-Girls-lyrics
6095,Country,Somethin' 'Bout A Truck,Kip Moore,https://i.scdn.co/image/ab67616d0000485184550c77304d8c80bede4b20,,https://genius.com/Kip-Moore-Somethin-Bout-A-Truck-lyrics
6096,Country,Castaway,Zac Brown Band,https://i.scdn.co/image/ab67616d00004851aa5fd2d0556da0375a61f7e2,,https://genius.com/Zac-Brown-Band-Castaway-lyrics
6097,Country,If the Boot Fits,Granger Smith,https://i.scdn.co/image/ab67616d0000485112ea424cc99082dcbb77a068,,https://genius.com/Granger-Smith-If-the-Boot-Fits-lyrics
6098,Country,Blue Ain't Your Color,Keith Urban,https://i.scdn.co/image/ab67616d0000485154cf35cdbebd3ff59e9328b4,,https://genius.com/Keith-Urban-Blue-Aint-Your-Color-lyrics
6099,Country,Move,Luke Bryan,https://i.scdn.co/image/ab67616d00004851835eac21a1158e54eecd6260,,https://genius.com/Luke-Bryan-Move-lyrics
6100,Country,Sleep Without You,Brett Young,https://i.scdn.co/image/ab67616d000048514d52cc39e23fb87f05f6731e,,https://genius.com/Brett-Young-Sleep-Without-You-lyrics
6101,Country,It Don't Hurt Like It Used To,Billy Currington,https://i.scdn.co/image/ab67616d00004851ebae92a723fd5b67c21eb15a,,https://genius.com/Billy-Currington-It-Dont-Hurt-Like-It-Used-To-lyrics
6102,Country,Middle of a Memory,Cole Swindell,https://i.scdn.co/image/ab67616d000048516b80f812538bb20654be4aaf,https://p.scdn.co/mp3-preview/5abfad39adfeb1909cd46bb06fd1d83377210708?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Cole-Swindell-Middle-of-a-Memory-lyrics
6103,Country,Setting the World On Fire,Kenny Chesney,https://i.scdn.co/image/ab67616d000048519577d914c8729f11842e9bfc,,https://genius.com/Kenny-Chesney-Setting-the-World-On-Fire-lyrics
6104,Country,80s Mercedes,Maren Morris,https://i.scdn.co/image/ab67616d000048515d3de231fe011d5c175a7b9f,,https://genius.com/Maren-Morris-80s-Mercedes-lyrics
6105,Country,Seein' Red,Dustin Lynch,https://i.scdn.co/image/ab67616d000048518a7b5580cfe9e78e487716fd,,https://genius.com/Dustin-Lynch-Seein-Red-lyrics
6106,Country,Star Of The Show,Thomas Rhett,https://i.scdn.co/image/ab67616d00004851f1dea78f01090a057b0fa3b3,,https://genius.com/Thomas-Rhett-Star-Of-The-Show-lyrics
6107,Country,Livin' The Dream,Drake White,https://i.scdn.co/image/ab67616d00004851d109a6e56c0d8c0caf97064d,,https://genius.com/Drake-White-Livin-The-Dream-lyrics
6108,Country,Used to Love You Sober,Kane Brown,https://i.scdn.co/image/ab67616d00004851b3a915eb48be553eebaf4a36,https://p.scdn.co/mp3-preview/5f4fd6bde82465dd31f2b4d94f9f69b78e591423?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Kane-Brown-Used-to-Love-You-Sober-lyrics
6109,Country,There Goes My Everything,Kane Brown,https://i.scdn.co/image/ab67616d00004851b3a915eb48be553eebaf4a36,https://p.scdn.co/mp3-preview/41a9f55626cc5df55c236601f8e737569fff95d9?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Kane-Brown-There-Goes-My-Everything-lyrics
6110,Country,Dirt On My Boots,Jon Pardi,https://i.scdn.co/image/ab67616d0000485114d09c1ad67f2028764ee0f4,,https://genius.com/Jon-Pardi-Dirt-On-My-Boots-lyrics
6111,Country,Body Like A Back Road,Sam Hunt,https://i.scdn.co/image/ab67616d0000485156277bb70d3a48ed654a0a57,,https://genius.com/Sam-Hunt-Body-Like-A-Back-Road-lyrics
6112,Country,Hurricane,Luke Combs,https://i.scdn.co/image/ab67616d00004851f8fa084e7ae0be40bca167cc,,https://genius.com/Luke-Combs-Hurricane-lyrics
6113,Country,Yeah Boy,Kelsea Ballerini,https://i.scdn.co/image/ab67616d000048517cc5cee7a9cce28c932661c8,https://p.scdn.co/mp3-preview/2f29ffb93c1b55a8e9dfbe35ce1db1d81e5dd405?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Kelsea-Ballerini-Yeah-Boy-lyrics
6114,Country,In Case You Didn't Know,Brett Young,https://i.scdn.co/image/ab67616d000048514d52cc39e23fb87f05f6731e,,https://genius.com/Brett-Young-In-Case-You-Didnt-Know-lyrics
6115,Country,A Guy with a Girl,Blake Shelton,https://i.scdn.co/image/ab67616d00004851cd822154e0369fa0d46431b9,https://p.scdn.co/mp3-preview/c2369c92074f13bd3f73435dced11b8a850d62e9?cid=dd555e5dcb514c99bd5674e226882fcf,https://genius.com/Blake-Shelton-A-Guy-with-a-Girl-lyrics
6116,Country,For Her,Chris Lane,https://i.scdn.co/image/ab67616d00004851e17abcba5cf0b6a6f4a729a4,,https://genius.com/Chris-Lane-For-Her-lyrics
